Unnamed: 0,Name,Age,Salary,PAN,Email,PAN_valid,Email_valid,Age_valid,Salary_valid,Overall_Status,Errors
720,Rahul,82.0,-10000.0,BTAWE9028R,,True,False,True,False,False,"Invalid Email, Invalid Salary"
721,Priya,130.0,-10000.0,mhaqXCP54m,guonjg@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
722,Aman,,,0bV6SdJuHi,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
723,,83.0,,7ScxxWPySR,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
724,Aman,,,WQHST2104S,dtfqqm@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
725,Aman,39.0,-10000.0,gCddjzqaki,tkswnc@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
726,Aman,-5.0,-10000.0,YIFHB2768C,ztmigy@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
728,Anjali,,28414.0,AQKPP0639Z,,True,False,False,True,False,"Invalid Email, Invalid Age"
729,Neha,130.0,89357.0,EXRLG0313S,qaoorv@gmail.com,True,True,False,True,False,Invalid Age
730,Priya,130.0,,hm0CBWfQHA,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
731,,130.0,,VPGGW2950I,pnjdsl@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
732,Priya,130.0,-10000.0,SnwsBucxKS,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
733,Simran,130.0,62658.0,8gHxruENYv,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
734,Aman,130.0,32645.0,OsXXSE9AYY,yxgevx@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
735,Karan,130.0,-10000.0,PUg5p4fAZg,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
736,Simran,130.0,33955.0,VRJGC9309J,srhlgn@gmail.com,True,True,False,True,False,Invalid Age
737,Priya,,,BUMEC9345O,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
738,Priya,,,QBAKI3155O,rpjpme@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
739,Simran,,47019.0,z3kTmnyRL0,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
740,Priya,,54346.0,JphP7yUaxB,vgpcyu@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
742,,,-10000.0,OGJHB4863K,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
743,Rohit,31.0,,SWBOT3414B,ublkib@gmail.com,True,True,True,False,False,Invalid Salary
744,Rohit,130.0,-10000.0,WUFUN8025C,cffais@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
745,Anjali,-5.0,-10000.0,GylqN68ONE,nbbpcz@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
746,Anjali,,,IYOAS5298X,ivezdw@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
747,Karan,,86945.0,QTfrsr1SCK,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
748,,80.0,-10000.0,iXJEm3Mhws,uyzuty@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
749,Rohit,130.0,-10000.0,QQKPD8352S,wqluzs@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
750,Aman,,-10000.0,HSYLS4193J,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
751,Simran,76.0,82711.0,TQRQU6056D,,True,False,True,True,False,Invalid Email
752,Rohit,,,8XorfS0zxS,awkfqo@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
753,,,-10000.0,WIKUP0835F,lkgcml@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
754,Karan,11.0,-10000.0,NbFSkLcmYU,user@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
755,Rohit,,-10000.0,EYEMP4619N,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
756,Karan,130.0,49688.0,ijV4ZNusEp,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
757,Aman,130.0,,JRMveT8d2Y,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
758,Karan,130.0,,sNxJlxkf3A,iuiidu@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
759,,,25541.0,eHsQbt2jyR,lvxuxv@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
760,,130.0,,Rza1oVWQbI,hvxqrf@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
761,Aman,,32654.0,2nchcxgm02,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
762,Anjali,,,JJRUJ7274R,jlvvme@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
763,Karan,71.0,-10000.0,XkJpb77MKG,ymmffn@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
764,Anjali,130.0,-10000.0,XYVOZ7948C,ejxrym@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
765,Rohit,,,ZGZKBRdJxY,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
766,Priya,95.0,-10000.0,JWVKQ7245O,test@gmail,True,False,True,False,False,"Invalid Email, Invalid Salary"
767,,,68641.0,y662ZQ75WY,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
768,Rohit,-5.0,,UXhrjrXCqp,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
769,Rahul,-5.0,35150.0,KRTMF5196P,test@gmail,True,False,False,True,False,"Invalid Email, Invalid Age"
770,Karan,73.0,-10000.0,urYt6KJcZv,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
771,Rahul,,68411.0,QCIKE7335T,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
772,,-5.0,,ZSP8Gi69ZJ,xdtcqv@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
773,Anjali,-5.0,,LXFUW9947Q,fjlnxr@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
774,Anjali,-5.0,-10000.0,kUYZcnRJkg,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
775,Simran,,,UGMSF9101N,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
776,Anjali,12.0,,YULLU3009F,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
777,Aman,130.0,,NcKnsjpGom,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
778,Rahul,130.0,-10000.0,dv5LJgdqgq,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
779,Rohit,77.0,,nZ0kf3DDZi,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
780,Anjali,,,NDWZQ9435E,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
781,,130.0,-10000.0,SGYVP6837Q,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
782,,,-10000.0,OALXN0847N,dllbyw@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
783,Anjali,-5.0,,a8FpTVQauM,appifz@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
784,Rohit,130.0,-10000.0,euCZm8omvU,jcyanx@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
785,,17.0,,z7f32kSd21,liuyyn@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
786,Simran,,-10000.0,XTFVX2989N,ghyqyx@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
787,Rohit,,-10000.0,KZ4UiWeX33,ethvwq@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
788,Simran,,,QJLEG4725F,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
789,,82.0,67601.0,JJJiitLe3a,emeafx@gmail.com,False,True,True,True,False,Invalid PAN
790,Anjali,130.0,,frqhWvV6y8,orzrit@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
791,,96.0,26840.0,WMCJB3641O,test@gmail,True,False,True,True,False,Invalid Email
792,Karan,,75663.0,CSOIY2379Q,test@gmail,True,False,False,True,False,"Invalid Email, Invalid Age"
794,Karan,,-10000.0,wttE75hi04,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
795,Anjali,-5.0,86679.0,VWDMR2719Y,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
796,Neha,-5.0,82438.0,GZSJI3159M,dqplvz@gmail.com,True,True,False,True,False,Invalid Age
797,Priya,-5.0,-10000.0,N99eKV2ZeP,buyqfd@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
798,Anjali,130.0,-10000.0,YKKHJ1751O,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
799,Rohit,-5.0,,FJUVE6255V,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
800,Karan,,,Kp8J81Wdkg,olmsed@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
801,Priya,130.0,63741.0,ASs5UdQaHG,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
802,,130.0,20219.0,tAfcPOePwd,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
803,Simran,-5.0,,VCTIZ7879Q,romexn@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
804,Anjali,17.0,-10000.0,YCBWP2296A,uwgias@gmail.com,True,True,True,False,False,Invalid Salary
805,,-5.0,-10000.0,OTUDP0566E,mmynub@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
806,Aman,-5.0,-10000.0,RXFTK6398T,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
807,Priya,,-10000.0,jkGSCaZ4Wd,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
808,Anjali,130.0,,QYCNR3265N,hjucxc@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
809,Anjali,59.0,-10000.0,mvpggKAyP5,suatke@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
810,Anjali,130.0,-10000.0,AVRZV3511A,mswjad@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
811,Priya,49.0,,HUEVC6802J,ldwbze@gmail.com,True,True,True,False,False,Invalid Salary
812,Rohit,96.0,20123.0,aOOFEyVvrj,test@gmail,False,False,True,True,False,"Invalid PAN, Invalid Email"
813,Aman,,,dPM6jApdLE,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
814,Anjali,9.0,,ZCSUC0933N,jaxhgu@gmail.com,True,True,True,False,False,Invalid Salary
815,Neha,130.0,-10000.0,BVLDC2834J,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
816,Karan,22.0,,ZHBNK8691G,pivhcj@gmail.com,True,True,True,False,False,Invalid Salary
817,Rohit,56.0,44841.0,zcvMhg7oJz,zhqbut@gmail.com,False,True,True,True,False,Invalid PAN
818,,130.0,65919.0,OqDIqtFYs9,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
819,,1.0,51576.0,YCEJY7866M,,True,False,True,True,False,Invalid Email
820,Rohit,32.0,69415.0,uE4SfwtD8H,fzrvuj@gmail.com,False,True,True,True,False,Invalid PAN
821,,-5.0,96443.0,KH2AP8rCuP,joztsd@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
822,Simran,-5.0,46932.0,uWz78tOmEz,edxnai@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
823,Aman,130.0,,WSKCU0579Z,jkxpav@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
824,Rahul,,-10000.0,QIBLT0964E,fmmkmt@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
825,Rohit,,,WRFYI8142S,vtzbkx@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
826,Simran,,-10000.0,CWXXS9707I,jkmppm@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
827,Rohit,-5.0,-10000.0,GUVLW6165R,uptjid@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
828,Neha,130.0,90641.0,BWPZM4250L,bguznr@gmail.com,True,True,False,True,False,Invalid Age
829,Anjali,130.0,-10000.0,JGZWU1267Q,weusqe@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
830,Aman,,56261.0,DCPFY6240Q,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
831,Neha,-5.0,,kZSIjJAP90,gcvyqe@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
832,Karan,130.0,-10000.0,5Ax1Vznwa9,iwjewh@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
833,Rohit,-5.0,,LgJ4NO54j0,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
834,Rahul,,-10000.0,1cv11cGXhK,qheflw@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
835,Neha,,-10000.0,WUFFA9728D,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
836,Simran,130.0,97749.0,IHPCQ5595F,zqkcvt@gmail.com,True,True,False,True,False,Invalid Age
837,Priya,89.0,,vUZfojgkzR,qctbta@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
838,Rahul,130.0,,UVMWM0678S,jrbpui@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
839,Simran,,-10000.0,tQDTpLBOU2,owqvba@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
840,Neha,130.0,-10000.0,aPD1GsSLYK,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
841,Priya,-5.0,38999.0,vfQC2Z0fHF,buanie@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
842,,-5.0,55265.0,KKKZN5301Z,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
843,Rahul,,,J0j3dHYs6F,gnprip@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
844,Karan,-5.0,-10000.0,YEKTP7998P,enpfza@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
845,Rahul,,-10000.0,CDDRIsR95N,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
846,Karan,-5.0,,7DixLuzqY2,idqdnl@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
847,Rahul,,-10000.0,1jarzJV5tZ,hjzmrl@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
848,Priya,130.0,,HOZOL7346U,nflrww@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
849,Priya,130.0,24102.0,EXUDN9113W,fxeqcc@gmail.com,True,True,False,True,False,Invalid Age
850,Simran,,45581.0,4m9wpNBnhY,tprmnu@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
851,Rahul,130.0,-10000.0,FMBPK1772O,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
852,Simran,130.0,-10000.0,vd06PWHKMF,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
853,Rohit,-5.0,-10000.0,6owPYYEhVg,adhfnw@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
854,Simran,-5.0,80056.0,PGFWH5181G,ggbdnm@gmail.com,True,True,False,True,False,Invalid Age
856,Priya,-5.0,-10000.0,8O8RC1nbRh,vjhufq@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
857,Simran,,,KK3kZdj4L2,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
858,Neha,,,6dKiZU0WC4,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
859,Rahul,130.0,,PCSWF5302M,wbpbmp@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
860,Rahul,20.0,56337.0,4Tnyet2IEx,,False,False,True,True,False,"Invalid PAN, Invalid Email"
861,,-5.0,,6dgEzN7w63,sfjnha@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
862,Rahul,-5.0,,98DIFDjiaB,jkazde@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
863,,-5.0,,YPTJY1590X,iuedug@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
864,Rahul,,49145.0,6FvPImVcgR,jdrrsm@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
865,Anjali,5.0,,EVQKS9417W,pvrthq@gmail.com,True,True,True,False,False,Invalid Salary
866,Neha,32.0,-10000.0,NLGWH7054M,eianzk@gmail.com,True,True,True,False,False,Invalid Salary
867,Aman,-5.0,37892.0,CJsqHQDKMQ,aeogjb@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
868,Rohit,-5.0,87377.0,4lkHLkHWIB,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
869,Neha,,20149.0,NOUDJ9615M,tehboe@gmail.com,True,True,False,True,False,Invalid Age
870,Rahul,-5.0,-10000.0,SVYET4171F,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
871,Priya,-5.0,86732.0,UIORu9QBYY,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
872,Neha,,65502.0,BYVCH2596A,ydgjzb@gmail.com,True,True,False,True,False,Invalid Age
873,Rahul,,54846.0,lorL77yhnR,bnxgth@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
874,,-5.0,-10000.0,21DKniUu79,uevajy@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
875,Aman,,58845.0,MYETK5739I,bucuac@gmail.com,True,True,False,True,False,Invalid Age
876,Simran,,87908.0,fhBM2Dirgv,ewceyb@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
877,Priya,130.0,63214.0,qf7JkLlQNG,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
878,Rohit,-5.0,58188.0,GIOKG0162R,biwcib@gmail.com,True,True,False,True,False,Invalid Age
879,Neha,,86843.0,KMWPL2517W,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
880,Rohit,,22605.0,UVUUT9295P,,True,False,False,True,False,"Invalid Email, Invalid Age"
881,Neha,130.0,74859.0,sdZpnGRuyL,zvudyb@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
882,Rohit,99.0,,FMSBO3173J,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
883,,,,eafiPeODfV,zgfluu@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
884,Rohit,130.0,59338.0,QTzWpAmu2R,dqmzmn@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
885,,79.0,-10000.0,czMp47Wi39,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
886,Aman,53.0,-10000.0,eB8n2uEBvc,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
887,Rohit,,-10000.0,THJSS2384R,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
888,,130.0,67657.0,6e4u0CwkN4,ptanac@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
889,Simran,130.0,24123.0,dB2E3MNRfT,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
890,Anjali,130.0,32198.0,QXQJM1990C,tyzgui@gmail.com,True,True,False,True,False,Invalid Age
891,Priya,130.0,72359.0,KDYTL2246N,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
892,Priya,130.0,-10000.0,kIMyhJT4Ed,kithgk@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
893,Neha,130.0,,UTMII7324D,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
894,Neha,69.0,49491.0,0Ua8gMDxUZ,otdjyg@gmail.com,False,True,True,True,False,Invalid PAN
895,Simran,27.0,-10000.0,LLZx5Fj4Jg,sderhb@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
896,Karan,26.0,,qWfImVKXsU,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
897,Simran,130.0,,NSDNG0145W,tywsxh@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
898,Neha,38.0,-10000.0,BDBordMZU1,jvebsh@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
899,Priya,,,RNBMM1189X,kgyruc@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
900,Anjali,87.0,-10000.0,CUNDI6172O,lnptlb@gmail.com,True,True,True,False,False,Invalid Salary
901,Karan,,31260.0,TKXZG2798F,thfihf@gmail.com,True,True,False,True,False,Invalid Age
902,Anjali,130.0,,dfsSEbqjEZ,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
903,Rohit,,-10000.0,ZNVJI3649W,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
904,Aman,3.0,85072.0,jwcp5Y9C8N,,False,False,True,True,False,"Invalid PAN, Invalid Email"
905,Anjali,-5.0,-10000.0,DvSXKhnV38,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
906,Rohit,,47303.0,srFOnz0ARU,uhryic@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
907,Simran,,,035x4bcM3b,dwbljd@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
908,Priya,26.0,,ZBJBW6814E,fkqynx@gmail.com,True,True,True,False,False,Invalid Salary
909,,130.0,,6VVrNc5ZFg,cfncjo@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
910,Rahul,,71354.0,vXmRAiZpj5,vexvxn@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
911,Rahul,,-10000.0,DFFNB0787A,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
912,Anjali,,-10000.0,NAVUP8891P,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
913,Priya,-5.0,-10000.0,t1vsi3VRjQ,vnmdpi@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
914,Simran,51.0,,EHTKB9895M,ikbcqh@gmail.com,True,True,True,False,False,Invalid Salary
915,Neha,,-10000.0,GoMjlp49Cq,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
